,ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Dataset Name,Reviews,View Label,Has Open Issues,Skipped
2266,cl1l9m3zb3jix10ai3c8u9r5r,cl1gtmj1102gt0zq26owi7777,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2F1f4f7baa-5517-d124-bc97-35b1c948a57f-bee%20(421).jpg?Expires=1650482982858&KeyName=labelbox-assets-key-3&Signature=2EdwsTBW4VnH6mLdiq3jVWnWr0A,"{'objects': [{'featureId': 'cl1l9m7150001396bjh6767ks', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 39, 'left': 68, 'height': 115, 'width': 165}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9m7150001396bjh6767ks?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:09:36.000Z,2022-04-04T22:09:36.080Z,4.349,bee (421).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9m3zb3jix10ai3c8u9r5r,0,False
2267,cl1l9m4h53jiy10ai5ke42emh,cl1gtmj1102gx0zq28otvguso,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2F37f04576-0ac1-67e1-47f4-99be6261351f-bee%20(422).jpg?Expires=1650482982858&KeyName=labelbox-assets-key-3&Signature=wLmhinFi2VkRsmadb3io0NwFoFI,"{'objects': [{'featureId': 'cl1l9mece0004396b41dhm82z', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 64, 'left': 123, 'height': 83, 'width': 73}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9mece0004396b41dhm82z?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:09:45.000Z,2022-04-04T22:09:45.861Z,2.065,bee (422).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9m4h53jiy10ai5ke42emh,0,False
2268,cl1l9mbxa3jju10ai0udwd8ok,cl1gtmj1102h10zq2cxtebnmk,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2F1f12fb42-a037-4337-bf95-1da91130eeba-bee%20(423).jpg?Expires=1650482982858&KeyName=labelbox-assets-key-3&Signature=6wlb61nfwKNv3pFE0dPfOJ8HTCM,"{'objects': [{'featureId': 'cl1l9mkqe0007396b3vr2t0e8', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 437, 'left': 735, 'height': 319, 'width': 250}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9mkqe0007396b3vr2t0e8?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:09:54.000Z,2022-04-04T22:09:54.124Z,2.766,bee (423).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9mbxa3jju10ai0udwd8ok,0,False
2269,cl1l9mjir3jlk10ai4rou5m1j,cl1gtmj1102h50zq28n517bun,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2Ffccb87fe-4164-aa00-7a71-ca3c7aaa323f-bee%20(424).jpg?Expires=1650482982858&KeyName=labelbox-assets-key-3&Signature=iwPThK6iWku33T-YeQTHNy42e6A,"{'objects': [{'featureId': 'cl1l9ms1k000a396bqccyym1s', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 221, 'left': 0, 'height': 269, 'width': 848}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9ms1k000a396bqccyym1s?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:10:02.000Z,2022-04-04T22:10:02.438Z,1.643,bee (424).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9mjir3jlk10ai4rou5m1j,0,False
2270,cl1l9mpy83hp50zd48g1d7fzt,cl1gtmj1102h90zq2akg486pb,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2F46c931b0-b157-8839-1eaf-6f97649003b9-bee%20(425).jpg?Expires=1650482982859&KeyName=labelbox-assets-key-3&Signature=cYF-q7J4nh4Ss4xNmqWxQFwi31Y,"{'objects': [{'featureId': 'cl1l9narb000g396btrakrq1d', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 115, 'left': 251, 'height': 186, 'width': 266}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9narb000g396btrakrq1d?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:10:30.000Z,2022-04-04T22:10:30.433Z,0.415,bee (425).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9mpy83hp50zd48g1d7fzt,0,False
2271,cl1l9mwar3jn610ai0ot58tly,cl1gtmj1202hd0zq21vug6r6y,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2F92f06bf5-07c5-9513-ebbe-a791c5110aa7-bee%20(426).jpg?Expires=1650482982859&KeyName=labelbox-assets-key-3&Signature=nkKD3fhJjjDpZs8Miq35yMMBshs,"{'objects': [{'featureId': 'cl1l9nj2q000j396bdsuwoaeb', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 0, 'left': 14, 'height': 145, 'width': 148}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9nj2q000j396bdsuwoaeb?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:10:41.000Z,2022-04-04T22:10:41.452Z,0.132,bee (426).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9mwar3jn610ai0ot58tly,0,False
2272,cl1l9nhxw3hss0zd41geo9417,cl1gtmj1202hh0zq270vzfvjv,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2Fc397c20b-30c5-fa76-adcd-a0217bb88aaa-bee%20(427).jpg?Expires=1650482982859&KeyName=labelbox-assets-key-3&Signature=yG-1YcQa54Nxrw5T0urx0vl71Cw,"{'objects': [{'featureId': 'cl1l9nu4t000o396byvfl5b6b', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 35, 'left': 27, 'height': 61, 'width': 61}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9nu4t000o396byvfl5b6b?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:10:52.000Z,2022-04-04T22:10:52.184Z,3.883,bee (427).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9nhxw3hss0zd41geo9417,0,False
2273,cl1l9nqqe3ewk0z8r46pghdxd,cl1gtmj1202hl0zq209b18w4u,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2Fe4c06955-3673-114d-dd1f-6106e575d9ed-bee%20(428).jpg?Expires=1650482982859&KeyName=labelbox-assets-key-3&Signature=GRdd4nq7Nu_nuknMEZlVHuLjuzI,"{'objects': [{'featureId': 'cl1l9o1ex000r396biw54h27k', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 16, 'left': 156, 'height': 655, 'width': 789}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9o1ex000r396biw54h27k?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:11:01.000Z,2022-04-04T22:11:01.671Z,2.321,bee (428).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9nqqe3ewk0z8r46pghdxd,0,False
2274,cl1l9o0hp3hwe0zd4bk1fc0es,cl1gtmj1202hp0zq28bvo017e,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2Fa00c0c24-2015-4e89-6c83-b27344361e7e-bee%20(429).jpg?Expires=1650482982859&KeyName=labelbox-assets-key-3&Signature=gnkaLHLPN_iBHzx3forBIt1f0Yo,"{'objects': [{'featureId': 'cl1l9o7gc000u396b8supz87e', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 56, 'left': 18, 'height': 144, 'width': 221}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9o7gc000u396b8supz87e?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:11:14.000Z,2022-04-04T22:11:14.679Z,3.903,bee (429).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9o0hp3hwe0zd4bk1fc0es,0,False
2275,cl1l9o60y3hwz0zd4721619yo,cl1gtmj1202ht0zq25z497138,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2F61d80609-63d6-12e3-d815-ed8d72cc22e6-bee%20(430).jpg?Expires=1650482982859&KeyName=labelbox-assets-key-3&Signature=IeeJ5DRa21gwFrBGuvrKxX1uTYI,"{'objects': [{'featureId': 'cl1l9ohnt000x396bopz0in9d', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 79, 'left': 155, 'height': 915, 'width': 770}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9ohnt000x396bopz0in9d?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:11:25.000Z,2022-04-04T22:11:25.181Z,2.308,bee (430).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9o60y3hwz0zd4721619yo,0,False
2276,cl1l9og6d3jw610aidf3d2f17,cl1gtmj1202hx0zq25cshd7nv,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2Fed897821-6153-3597-f88c-491247858a4f-bee%20(431).jpg?Expires=1650482982859&KeyName=labelbox-assets-key-3&Signature=Inqu1IQ-RYEpLWggo_KCEf6gv40,"{'objects': [{'featureId': 'cl1l9oqgh0010396byw7hcj8g', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 26, 'left': 63, 'height': 59, 'width': 71}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9oqgh0010396byw7hcj8g?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:11:33.000Z,2022-04-04T22:11:33.399Z,1.132,bee (431).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9og6d3jw610aidf3d2f17,0,False
2277,cl1l9oohe3f2q0z8rapwogrgp,cl1gtmj1202i10zq2be0b0r4i,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2F164f1300-4d24-d44f-d924-a1e25001c76f-bee%20(432).jpg?Expires=1650482982859&KeyName=labelbox-assets-key-3&Signature=_0tlVh9c7Xy4B1a8eXzvapYJRsQ,"{'objects': [{'featureId': 'cl1l9oyh70013396bbf7xpg0d', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 60, 'left': 130, 'height': 103, 'width': 157}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9oyh70013396bbf7xpg0d?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:11:44.000Z,2022-04-04T22:11:44.998Z,4.838,bee (432).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9oohe3f2q0z8rapwogrgp,0,False
2278,cl1l9ouuc3i1g0zd4fwfu024w,cl1gtmj1202i50zq28esva996,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2Fd81f2e6d-0108-c031-1d2c-394cc84badab-bee%20(433).jpg?Expires=1650482982860&KeyName=labelbox-assets-key-3&Signature=nXMjU6K-QnoPiTXdIRnqddwgKuk,"{'objects': [{'featureId': 'cl1l9p4ys0016396btb4oyyl2', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 244, 'left': 61, 'height': 280, 'width': 423}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9p4ys0016396btb4oyyl2?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:11:55.000Z,2022-04-04T22:11:56.181Z,0.12,bee (433).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9ouuc3i1g0zd4fwfu024w,0,False
2279,cl1l9p3en3i2q0zd480mf1s8h,cl1gtmj1202i90zq224u1f7ne,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2F04d8727b-0e9e-7771-64fe-1dea3048a3d2-bee%20(434).jpg?Expires=1650482982860&KeyName=labelbox-assets-key-3&Signature=whCcukunMmShwdO25BN5_HEjz1U,"{'objects': [{'featureId': 'cl1l9pd5n0019396brtd43hpn', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 56, 'left': 12, 'height': 331, 'width': 431}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9pd5n0019396brtd43hpn?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:12:06.000Z,2022-04-04T22:12:06.803Z,3.849,bee (434).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9p3en3i2q0zd480mf1s8h,0,False
2280,cl1l9pc1p3i3i0zd42rwmfp7h,cl1gtmj1202id0zq2ffaw8c5h,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2Fc90fe7a4-4a2a-fa37-6f5d-62fe7d39c9ca-bee%20(435).jpg?Expires=1650482982860&KeyName=labelbox-assets-key-3&Signature=BTLJQYpzjf0lqCYqxdwsmQqQ4Zc,"{'objects': [{'featureId': 'cl1l9plra001c396b9j0hwyna', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 86, 'left': 113, 'height': 229, 'width': 225}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9plra001c396b9j0hwyna?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:12:16.000Z,2022-04-04T22:12:16.280Z,4.155,bee (435).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9pc1p3i3i0zd42rwmfp7h,0,False
2281,cl1l9pkcy3i670zd4gob26aq7,cl1gtmj1202ih0zq2ept3f5ja,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2F7d538a11-4176-c8b2-ff4a-d87a6eb2cb9f-bee%20(436).jpg?Expires=1650482982860&KeyName=labelbox-assets-key-3&Signature=CV2zfN1ozpRll0STSDdQH2LAWtc,"{'objects': [{'featureId': 'cl1l9psqq001f396brfhduc23', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 48, 'left': 103, 'height': 86, 'width': 142}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9psqq001f396brfhduc23?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:12:26.000Z,2022-04-04T22:12:26.406Z,4.606,bee (436).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9pkcy3i670zd4gob26aq7,0,False
2282,cl1l9prjt3f8s0z8r3vnf0w7p,cl1gtmj1202il0zq293hd0oj7,https://storage.labelbox.com/cl1gsrwcu0l2w0zbt2k1o5cea%2F54033d63-1a25-ff2c-05ac-7a4e51c83ec9-bee%20(437).jpg?Expires=1650482982860&KeyName=labelbox-assets-key-3&Signature=u32z-PXno0sxXQv977SpnjCL6HM,"{'objects': [{'featureId': 'cl1l9q0tk001i396b7nnym8xk', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 137, 'left': 317, 'height': 510, 'width': 601}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9q0tk001i396b7nnym8xk?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}, {'featureId': 'cl1l9q8pe001l396b69v04e1p', 'schemaId': 'cl1gttmjk00y00zch1g2t4z0o', 'color': '#FF4A46', 'title': 'carpenterbee', 'value': 'carpenterbee', 'bbox': {'top': 508, 'left': 141, 'height': 135, 'width': 157}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1l9q8pe001l396b69v04e1p?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3J3ZDQwbDJ4MHpidDVsb24wOTR0Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3J3Y3UwbDJ3MHpidDJrMW81Y2VhIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.DFtNtS6VpTC9dVX4nNANewjfa47eENa9CZSK2XPDeac'}], 'classifications': [], 'relationships': []}",loganjmorrill@gmail.com,Bees,2022-04-04T22:12:41.000Z,2022-04-04T22:12:41.608Z,3.152,bee (437).jpg,-1,-1,,CarpenterBees,[],https://editor.labelbox.com?project=cl1gtdeok3drm0zal7oif58ow&label=cl1l9prjt3f8s0z8r3vnf0w7p,0,False
